Cycle: 369	0.20878	0.9886	0.9933	0.78665	0.6389	0.6280
Cycle: 370	0.20877	0.9886	0.9933	0.78730	0.6381	0.6262
Cycle: 371	0.20897	0.9886	0.9933	0.78718	0.6383	0.6262
Cycle: 372	0.20889	0.9886	0.9932	0.78716	0.6383	0.6301
Cycle: 373	0.20890	0.9885	0.9935	0.78690	0.6386	0.6257
Cycle: 374	0.20894	0.9885	0.9932	0.78582	0.6399	0.6257
Cycle: 375	0.20900	0.9885	0.9932	0.78586	0.6398	0.6257
Cycle: 376	0.20893	0.9885	0.9932	0.78588	0.6398	0.6265
Cycle: 377	0.20884	0.9885	0.9935	0.78558	0.6401	0.6263
Cycle: 378	0.20884	0.9885	0.9935	0.78567	0.6400	0.6256
Cycle: 379	0.20889	0.9885	0.9934	0.78549	0.6403	0.6238
Cycle: 380	0.20880	0.9885	0.9935	0.78551	0.6402	0.6216
Cycle: 381	0.20873	0.9885	0.9935	0.78516	0.6407	0.6216
Cycle: 382	0.20875	0.9885	0.9935	0.78475	0.6411	0.6219
Cycle: 383	0.20890	0.9885	0.9934	0.78479	0.6411	0.6204
Cycle: 384	0.20902	0.9886	0.9934	0.78496	0.6409	0.6198
Cycle: 385	0.20908	0.9886	0.9934	0.78450	0.6414	0.6205
Cycle: 386	0.20912	0.9885	0.9934	0.78416	0.6418	0.6215
Cycle: 387	0.20929	0.9886	0.9934	0.78453	0.6414	0.6215
Cycle: 388	0.20946	0.9885	0.9934	0.78485	0.6411	0.6212
Cycle: 389	0.20965	0.9885	0.9934	0.78528	0.6405	0.6228
Cycle: 390	0.20975	0.9885	0.9931	0.78538	0.6404	0.6228
Cycle: 391	0.20964	0.9885	0.9931	0.78501	0.6408	0.6211
Cycle: 392	0.20958	0.9885	0.9931	0.78516	0.6407	0.6235
Cycle: 393	0.20960	0.9885	0.9931	0.78505	0.6408	0.6264
Cycle: 394	0.20965	0.9885	0.9931	0.78569	0.6401	0.6260
Cycle: 395	0.20962	0.9885	0.9931	0.78576	0.6400	0.6231
Cycle: 396	0.20956	0.9885	0.9934	0.78608	0.6396	0.6206
Cycle: 397	0.20960	0.9885	0.9934	0.78633	0.6393	0.6206
Cycle: 398	0.20950	0.9885	0.9934	0.78626	0.6394	0.6205
Cycle: 399	0.20945	0.9885	0.9931	0.78670	0.6388	0.6211
Cycle: 400	0.20966	0.9885	0.9934	0.78697	0.6385	0.6217
Cycle: 401	0.20950	0.9885	0.9930	0.78644	0.6392	0.6217
Cycle: 402	0.20940	0.9885	0.9930	0.78612	0.6395	0.6227
Cycle: 403	0.20940	0.9885	0.9930	0.78569	0.6400	0.6240
Cycle: 404	0.20953	0.9885	0.9930	0.78551	0.6403	0.6248
Cycle: 405	0.20963	0.9885	0.9930	0.78573	0.6400	0.6258
Cycle: 406	0.20959	0.9885	0.9930	0.78522	0.6406	0.6258
Cycle: 407	0.20955	0.9885	0.9930	0.78474	0.6412	0.6258
Cycle: 408	0.20946	0.9885	0.9930	0.78436	0.6417	0.6258
Cycle: 409	0.20941	0.9885	0.9930	0.78438	0.6416	0.6238
Cycle: 410	0.20933	0.9885	0.9930	0.78309	0.6432	0.6260
Cycle: 411	0.20940	0.9885	0.9930	0.78253	0.6438	0.6272
Cycle: 412	0.20933	0.9885	0.9929	0.78234	0.6441	0.6279
Cycle: 413	0.20942	0.9885	0.9929	0.78242	0.6440	0.6279
Cycle: 414	0.20933	0.9885	0.9930	0.78228	0.6441	0.6279
Cycle: 415	0.20911	0.9885	0.9933	0.78210	0.6444	0.6271
Cycle: 416	0.20905	0.9885	0.9934	0.78234	0.6441	0.6259
Cycle: 417	0.20907	0.9885	0.9933	0.78214	0.6443	0.6259
Cycle: 418	0.20910	0.9885	0.9933	0.78215	0.6443	0.6259
Cycle: 419	0.20905	0.9885	0.9933	0.78228	0.6441	0.6252
Cycle: 420	0.20896	0.9885	0.9933	0.78250	0.6439	0.6252
Cycle: 421	0.20894	0.9885	0.9933	0.78303	0.6432	0.6260
Cycle: 422	0.20915	0.9885	0.9933	0.78317	0.6431	0.6249
Cycle: 423	0.20912	0.9885	0.9937	0.78350	0.6427	0.6249
Cycle: 424	0.20905	0.9885	0.9937	0.78348	0.6427	0.6234
Cycle: 425	0.20892	0.9885	0.9937	0.78291	0.6434	0.6234
Cycle: 426	0.20891	0.9885	0.9937	0.78294	0.6434	0.6233
Cycle: 427	0.20892	0.9885	0.9937	0.78229	0.6442	0.6252
Cycle: 428	0.20894	0.9886	0.9937	0.78325	0.6430	0.6241
Cycle: 429	0.20899	0.9886	0.9937	0.78318	0.6431	0.6234
Cycle: 430	0.20897	0.9885	0.9936	0.78252	0.6439	0.6231
Cycle: 431	0.20905	0.9885	0.9933	0.78267	0.6437	0.6238
Cycle: 432	0.20911	0.9885	0.9934	0.78280	0.6436	0.6235
Cycle: 433	0.20911	0.9885	0.9937	0.78286	0.6435	0.6215
Cycle: 434	0.20904	0.9885	0.9936	0.78297	0.6433	0.6215
Cycle: 435	0.20901	0.9885	0.9936	0.78306	0.6432	0.6215
Cycle: 436	0.20904	0.9885	0.9936	0.78299	0.6433	0.6215
Cycle: 437	0.20892	0.9885	0.9936	0.78313	0.6431	0.6231
Cycle: 438	0.20891	0.9885	0.9936	0.78314	0.6431	0.6218
Cycle: 439	0.20888	0.9885	0.9936	0.78326	0.6430	0.6231
Cycle: 440	0.20890	0.9885	0.9936	0.78290	0.6434	0.6243
Cycle: 441	0.20885	0.9885	0.9937	0.78284	0.6435	0.6235
Cycle: 442	0.20887	0.9885	0.9938	0.78233	0.6441	0.6235
Cycle: 443	0.20874	0.9886	0.9937	0.78251	0.6438	0.6229
Cycle: 444	0.20893	0.9885	0.9936	0.78301	0.6433	0.6218
Cycle: 445	0.20894	0.9885	0.9936	0.78341	0.6428	0.6200
Cycle: 446	0.20898	0.9885	0.9936	0.78316	0.6431	0.6200
Cycle: 447	0.20915	0.9886	0.9937	0.78359	0.6426	0.6201
Cycle: 448	0.20920	0.9885	0.9938	0.78280	0.6435	0.6201
Cycle: 449	0.20914	0.9885	0.9938	0.78265	0.6437	0.6201
Cycle: 450	0.20918	0.9886	0.9938	0.78294	0.6434	0.6200
Cycle: 451	0.20899	0.9886	0.9939	0.78301	0.6433	0.6200
Cycle: 452	0.20914	0.9886	0.9937	0.78341	0.6428	0.6200
Cycle: 453	0.20918	0.9886	0.9938	0.78341	0.6428	0.6211
Cycle: 454	0.20917	0.9886	0.9938	0.78299	0.6434	0.6211
Cycle: 455	0.20908	0.9886	0.9938	0.78323	0.6431	0.6211
Cycle: 456	0.20908	0.9886	0.9935	0.78322	0.6431	0.6218
Cycle: 457	0.20899	0.9886	0.9938	0.78327	0.6430	0.6218
Cycle: 458	0.20910	0.9885	0.9937	0.78426	0.6418	0.6219
Cycle: 459	0.20905	0.9885	0.9937	0.78355	0.6427	0.6215
Cycle: 460	0.20895	0.9885	0.9938	0.78380	0.6424	0.6219
Cycle: 461	0.20898	0.9885	0.9937	0.78385	0.6423	0.6219
Cycle: 462	0.20891	0.9885	0.9937	0.78383	0.6423	0.6212
Cycle: 463	0.20897	0.9885	0.9937	0.78400	0.6421	0.6212
Cycle: 464	0.20894	0.9885	0.9938	0.78478	0.6411	0.6212
Cycle: 465	0.20905	0.9885	0.9938	0.78519	0.6407	0.6212
Cycle: 466	0.20914	0.9885	0.9937	0.78534	0.6405	0.6216
Cycle: 467	0.20903	0.9885	0.9937	0.78560	0.6402	0.6216
Cycle: 468	0.20897	0.9885	0.9937	0.78504	0.6409	0.6216
Cycle: 469	0.20899	0.9885	0.9937	0.78471	0.6412	0.6203
Cycle: 470	0.20904	0.9885	0.9937	0.78410	0.6419	0.6203
Cycle: 471	0.20904	0.9885	0.9938	0.78433	0.6417	0.6209
Cycle: 472	0.20903	0.9885	0.9938	0.78451	0.6415	0.6209
Cycle: 473	0.20901	0.9885	0.9937	0.78457	0.6414	0.6209
Cycle: 474	0.20909	0.9885	0.9937	0.78467	0.6413	0.6209
Cycle: 475	0.20908	0.9885	0.9938	0.78428	0.6417	0.6209
Cycle: 476	0.20923	0.9885	0.9937	0.78397	0.6421	0.6209
Cycle: 477	0.20912	0.9885	0.9938	0.78402	0.6421	0.6213
Cycle: 478	0.20922	0.9885	0.9937	0.78370	0.6424	0.6227
Cycle: 479	0.20934	0.9885	0.9937	0.78399	0.6421	0.6227
Cycle: 480	0.20938	0.9885	0.9937	0.78410	0.6420	0.6223
Cycle: 481	0.20942	0.9885	0.9935	0.78414	0.6419	0.6213
Cycle: 482	0.20940	0.9885	0.9934	0.78453	0.6415	0.6213
Cycle: 483	0.20928	0.9885	0.9935	0.78494	0.6410	0.6209
Cycle: 484	0.20933	0.9885	0.9935	0.78466	0.6413	0.6209
Cycle: 485	0.20928	0.9885	0.9935	0.78444	0.6416	0.6209
Cycle: 486	0.20927	0.9885	0.9934	0.78442	0.6416	0.6220
Cycle: 487	0.20938	0.9884	0.9934	0.78415	0.6419	0.6219
Cycle: 488	0.20934	0.9884	0.9934	0.78358	0.6426	0.6219
Cycle: 489	0.20927	0.9884	0.9934	0.78354	0.6426	0.6217
Cycle: 490	0.20917	0.9885	0.9934	0.78375	0.6424	0.6197
Cycle: 491	0.20932	0.9885	0.9935	0.78363	0.6425	0.6212
Cycle: 492	0.20926	0.9885	0.9935	0.78357	0.6426	0.6201
Cycle: 493	0.20927	0.9885	0.9935	0.78355	0.6426	0.6212
Cycle: 494	0.20918	0.9885	0.9935	0.78359	0.6426	0.6184
Cycle: 495	0.20917	0.9885	0.9935	0.78386	0.6422	0.6184
Cycle: 496	0.20911	0.9885	0.9935	0.78383	0.6423	0.6196
Cycle: 497	0.20929	0.9885	0.9934	0.78469	0.6413	0.6168
Cycle: 498	0.20914	0.9885	0.9934	0.78501	0.6409	0.6156
Cycle: 499	0.20927	0.9885	0.9934	0.78522	0.6406	0.6150
Cycle: 500	0.20923	0.9884	0.9934	0.78520	0.6407	0.6145
